Leap Product,Company ObjectId,Account Name,Plan,Account ID,Agreement: Agreement #,Next Payment Due Date,Start Date,NAICS Code,Primary Classification,Current Number of Licenses,Current Monthly Cost Per License,Current Total Monthly Cost,Total Setup Fee,Total Paid-To-Date,Billing Zip/Postal Code,Billing City,Billing State/Province,Account Owner,Customer Success Manager,Current MRR,Consolidated Census Bands,Census Bands,# Of Potential Users,Current Leap Users,Current SalesPro Users,Current Leap MRR,Current SalesPro MRR
JobProgress,,Morales Cabinets,Leap Team 2023,0011K00002btFY0,6386,4/28/23,3/28/23,not found,,3,79,237,500,"$1,909 ",33618,Tampa,Florida,Corey Stroup Mishenko,Corey Stroup Mishenko,237,1-9 employees,1-4 employees,,3,0,237,0
JobProgress,,Xtreme Remodeling and Contracting,Partner 65,0011K00002ZN7s9,5176,12/13/22,11/16/20,not found,Contractors - Building,4,60.5,242,500,"$1,904 ",63343,Elsberry,MO,Colton Temanson,Colton Temanson,242,10-19 employees,10-19 employees,,4,0,242,0
JobProgress,,Southeast Commercial Exteriors,Leap Team 2023,0011K00002brKym,6321,4/20/23,3/20/23,not found,,4,65,260,250,"$1,904 ",31322,Pooler,GA,Christopher Cielo,Christopher Cielo,260,1-9 employees,1-4 employees,,4,0,260,0
Both,z6fzoynAq6,CSR Roofing,Partner 65,0011K00002RV6AU,5414,12/13/22,6/11/18,not found,Contractors - Roofing,4,60.5,242,500,"$1,901 ",95762,El Dorado Hills,CA,Christopher Cielo,Christopher Cielo,341,10-19 employees,10-19 employees,,4,1,242,99
JobProgress,,Mabrey Roofing and Construction,Partner 65,0011K00002ZN7eY,5189,12/13/22,8/23/19,not found,Contractors - Roofing,4,60.5,242,500,"$1,899 ",27713,Durham,NC,Corey Stroup Mishenko,Corey Stroup Mishenko,242,10-19 employees,10-19 employees,,4,0,242,0
JobProgress,,Wolf & Wolf Construction,Partner 65,0011K00002ZN7NP,3754,12/13/22,9/27/22,not found,Contractors - Building,3,65,195,500,"$1,896 ",98053,Redmond,WA,Colton Temanson,Colton Temanson,195,1-9 employees,1-4 employees,,3,0,195,0
JobProgress,,Portal Innovation,Leap Team 2023,0011K00002aLy8D,6532,5/26/23,4/26/23,not found,,4,79,316,0,"$1,896 ",33917,North Fort Myers,FL,Christopher Cielo,Christopher Cielo,316,1-9 employees,1-4 employees,,4,0,316,0
JobProgress,,Patriot Construction DFW,Partner 65,0011K00002ZN7LZ,4004,12/13/22,5/2/22,not found,Contractors - Roofing,3,60.5,181.5,500,"$1,896 ",76177,Forth Worth,TX,Sydney Phillips,Sydney Phillips,181.5,10-19 employees,10-19 employees,,3,0,181.5,0
Leap,0ZcXw1lfLs,Rellim contracting llc,Premium 2021,0011K00002ZNFSu,6067,10/30/23,1/30/23,not found,Contractors - Roofing,1,99,99,1000,"$1,891 ",36695,Mobile,AL,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Leap,lgATJYAaA9,Smart Choice Contracting,Premium 2021,0011K00002aL5XW,5712,10/16/23,12/16/22,not found,,1,99,99,1500,"$1,891 ",,,NY,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,2,0,1,0,99
JobProgress,,Avalon Roofing Services,Partner 65,0011K00002ZN7e7,4143,12/13/22,2/10/22,not found,Contractors - Roofing,4,60.5,242,500,"$1,887 ",95337,Manteca,CA,Colton Temanson,Colton Temanson,242,1-9 employees,1-4 employees,,4,0,242,0
JobProgress,,Cayenne Construction and Remodeling LLC,Partner 65,0011K00002ZN80M,4796,12/13/22,10/5/20,not found,Contractors - Roofing,3,60.5,181.5,500,"$1,886 ",70520,CARENCRO,LA,Colton Temanson,Colton Temanson,181.5,1-9 employees,1-4 employees,,3,0,181.5,0
Both,SHhtnLrtry,Rooftops Unlimited,Premium 2021,0011K00002YKFlY,3533,10/11/23,8/11/22,not found,Contractors - Roofing,1,99,99,500,"$1,886 ",30215,Fayetteville,GA,Francesca Furnells,Francesca Furnells,341,1-9 employees,1-4 employees,,4,1,242,99
Leap,n4BGluZDVm,Dream Bath of California,Premium 2021,0011K00002YKUBu,3538,10/16/23,8/16/22,not found,,1,99,99,500,"$1,886 ",,,CA,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
JobProgress,,AOU Roofing,Partner 65,0011K00002b4XoR,6168,3/21/23,2/21/23,not found,,3,65,195,500,"$1,885 ",28681,Township of Taylorsville,NC,Sydney Phillips,Sydney Phillips,195,1-9 employees,1-4 employees,1,3,0,195,0
JobProgress,,Turner Home Improvement Contractors LLC,Partner 65,0011K00002ZN7Tg,5366,12/13/22,12/13/18,not found,Contractors - Roofing,1,60.5,60.5,500,"$1,885 ",6033,Glastonbury,CT,Daniil Lyalko,Kevin Powell,60.5,10-19 employees,10-19 employees,6,1,0,60.5,0
JobProgress,,Millennium Windows and Sunrooms LLC,Partner 65,0011K00002ZN7h1,5358,12/13/22,1/22/19,238170,Glass Products & Services,4,60.5,242,500,"$1,883 ",53214,West Allis,WI,Corey Stroup Mishenko,Corey Stroup Mishenko,242,1-9 employees,1-4 employees,,4,0,242,0
JobProgress,,Roof Aid,Partner 65,0011K00002aNADb,5943,2/12/23,1/12/23,not found,,4,65.5,262,500,"$1,881 ",47250,Madison,Indiana,Sydney Phillips,Sydney Phillips,262,1-9 employees,1-4 employees,,4,0,262,0
Leap,45z3XxAqrK,Cinco Home Improvements LLC,Enterprise 2021,0011K00002ZKf3l,3664,10/24/23,10/24/22,not found,,1,125,125,500,"$1,875 ",6513,New Haven,CT,Colton Temanson,Colton Temanson,125,1-9 employees,1-4 employees,1,0,1,0,125
JobProgress,,O'Connor Contracting of WNY,Partner 65,0011K00002ZN7KN,5005,12/13/22,4/16/20,not found,Contractors - Roofing,4,60.5,242,500,"$1,872 ",14228,Amherst,NY,Corey Stroup Mishenko,Corey Stroup Mishenko,242,1-9 employees,1-4 employees,,4,0,242,0
Leap,hJiUjwPhxB,Ainger Group,Premium 2021,0011K00002H6IdO,6326,10/20/23,3/20/23,not found,Real Estate - Brokers & Agents,3,89,267,0,"$1,869 ",L9Y 1A5,Collingwood,ON,Corey Stroup Mishenko,Corey Stroup Mishenko,267,1-9 employees,1-4 employees,0,0,3,0,267
JobProgress,,Alki Deck Builders / Blue Sky Painting,Partner 65,0011K00002ZN81U,4843,12/13/22,9/21/20,not found,Contractors - Painting,4,60.5,242,500,"$1,869 ",98107,Seattle,WA,Colton Temanson,Colton Temanson,242,1-9 employees,1-4 employees,,4,0,242,0
JobProgress,,"Tree Wizard, Inc.",Partner 65,0011K00002ZN84y,5337,12/13/22,2/11/19,not found,Tree Service,4,60.5,242,500,"$1,867 ",65202,Columbia,MO,Corey Stroup Mishenko,Corey Stroup Mishenko,242,10-19 employees,10-19 employees,,4,0,242,0
JobProgress,,Best Roofing & Solar,Partner 65,0011K00002b4NuQ,6108,3/7/23,2/7/23,not found,,4,65,260,0,"$1,867 ",33929,estero,Florida,Christopher Cielo,Christopher Cielo,260,1-9 employees,1-4 employees,1,4,0,260,0
JobProgress,,AWR Restoration and Cleaning,Partner 65,0011K00002ZN7j4,4803,12/13/22,10/21/20,not found,Contractors - Building,3,55,190,500,"$1,866 ",98042,Kent,WA,Sydney Phillips,Sydney Phillips,190,1-9 employees,1-4 employees,,3,0,190,0
JobProgress,,Holloway Roofing LLC,Partner 65,0011K00002ZN7kP,5089,12/13/22,5/8/20,not found,Contractors - Roofing,3,60.5,181.5,500,"$1,866 ",22812,Bridgewater,VA,Corey Stroup Mishenko,Corey Stroup Mishenko,181.5,1-9 employees,1-4 employees,,3,0,181.5,0
JobProgress,,Marquis Roofing & Exterior Design LLC,Partner 65,0011K00002ZN7ho,6276,4/11/23,3/11/23,238160,Contractors - Roofing,8,60.5,484,500,"$1,864 ",3307,Loudon,NH,Francesca Furnells,Francesca Furnells,484,1-9 employees,5-9 employees,,8,0,484,0
JobProgress,,Wanner Works Remodel,Partner 65,0011K00002ZN7Ul,4015,12/13/22,4/21/22,236118,Contractors - Building,4,60.5,242,500,"$1,863 ",73114,Oklahoma City,OK,Colton Temanson,Colton Temanson,242,1-9 employees,1-4 employees,,4,0,242,0
